4999,I TL 2484-3,Die vergessene Warnung,"Abenteuer,Gagstory",Il tappeto volante,Italien,12
5000,D 2002-212,Dschingis Dhon der Eroberer,Zeitreisen,Donald Duck Genghis Don,Dänemark,25
5001,D 2004-038,Fair geht vor!,Sport,Donald Duck The Spirit of the Olympics,Dänemark,30
5002,I TL 2414-5AP,Das letzte Geheimnis der Inkas,Zeitreisen,,,47
5003,I TL 2500-01,Überraschung unter Wasser,Einseiter,Caccia al tesoro,Italien,1
5004,D 2003-082,Dynamit und Diamanten,"Dagobert in Not,Düsentrieb´sche Erfindungen",Uncle Scrooge Guilty As Charged,Dänemark,24
5005,I TL 2489-6,Das Strand-Paradies,Wirtschaftskampf,"Paperino, Qui Quo Qua e la vacanza di lavoro",Italien,30
5006,I TL 2488-3,Ein kleiner Störenfried,"Gagstory,Düsentrieb´sche Erfindungen",Archimede e il momento topico,Italien,14
5007,I PK110-1,Das verlorene Gedächtnis,Superhelden,Paperinik e il misterioso smemorato,Italien,22
5008,I TL 2498-03,Dumm gelaufen,Einseiter,Ripensamenti,Italien,1
5009,D 2003-080,Die vermaledeite Kiste,"Kriminalgeschichte,Düsentrieb´sche Erfindungen",Donald Duck Back In The Box,Dänemark,20
5010,I TL 2490-1,Geschnorrtes Glück,"Gagstory,Kriminalgeschichte","Gastone, i Bassotti e la fortuna invadente",Italien,30
5011,I TL 2506-03,Streng nach Anleitung,"Einseiter,Superhelden",Istruzioni incomplete,Italien,1
5012,D 2002-050,Mit Göttern scherzt man nicht,Gagstory,Donald Duck Gods 4 Hire,Dänemark,30
5013,D 2003-222,Unter Hypnose,Gagstory,Donald Duck Hypnotically Henpecked,Dänemark,29
5014,D 2001-047,Duell in den Wolken,Abenteuer,Mickey Mouse Blue Sky Boys,Dänemark,35
5015,I TL 2492-5,Voll im Glücksstress,Gagstory,Gastone e la fortuna affaticante,Italien,19
5016,I TL 2492-3,Die Tele-Tölpel vom Dienst,Gagstory,Paperino e Paperoga telepromotori,Italien,24
5017,I TL 2496-6,Sucht die Vierfrucht!,Abenteuer,Paperino e i frutti multigusto,Italien,27
5018,I PK104-1,Vergesslichkeit macht Feinde,Superhelden,Paperinik e la smemoratezza perniciosa,Italien,22
5019,I TL 2492-6,Wer Wind sät...,Wirtschaftskampf,Zio Paperone e i semi del vento,Italien,28
5020,I TL 2495-1,Ein hartnäckiger Quälgeist,Gagstory,Paperino e la minaccia punitiva,Italien,25
5021,D 2003-160,Die Ducksche Dauerkau GmbH,"Dagobert in Not,Fantasy",Uncle Scrooge Problems In Pink,Dänemark,41
5022,D 2002-002,Der Supersänger,Science-Fiction,Donald Duck The Call Of C'Rruso,Dänemark,37
5023,D 2002-174,Verschollen in Panagua,Abenteuer,Mickey Mouse A Lethal Line-Up,Dänemark,31
5024,I TL 2380-4,Freundschaft per E-Mail,"Wirtschaftskampf,Gagstory",Zio Paperone e la posta in arrivo,Italien,13
5025,I TL 2497-1,Der geborene Makler,Gagstory,Paperino agente immobiliare,Italien,22
5026,I TL 2344-2,Verhextes Halloween,"Düsentrieb´sche Erfindungen,Dagobert in Not",Zio Paperone e un Halloween ...speciale,Italien,18
5027,I TL 2498-1,Immer Ärger mit Gonzales,Düsentrieb´sche Erfindungen,Paperino e il cane invisibile,Italien,24
5028,I TL 2500-6,Die neue Alarmanlage,Dagobert in Not,Zio Paperone e il TDF 2500,Italien,26
5029,I TL 2495-4,Ein kleiner Mitternachtsimbiss,Kriminalgeschichte,Spuntino di mezzanotte,Italien,15
5030,I TL 2499-1,Rätsel um Null,Gagstory,"Paperino, Paperoga e il mistero di zero",Italien,24
5031,I TL 2501-3,Fallstricke des Glücks,Romanze,Paperino e lo scambio col cugino,Italien,16
5032,I TL 2502-6,Tumult im Untergrund,Superhelden,Paperinik e l'intrigo sotterraneo,Italien,24
5033,D 2003-020,Alles für ein Tässchen Tee,Wirtschaftskampf,Donald Duck A Cup Of Tea,Dänemark,30
5034,D/D 2003-029,Ein teuflisches Täuschungsmanöver,Kriminalgeschichte,Mickey Mouse Fatal Distraction,Dänemark,45
5035,I TL 2491-5,Unfreiwillig komisch,Gagstory,"Paperino, Pico e il documentario da primo premio",Italien,20
5036,I TL 2505-1,Zwei Helden im Schnee,Superhelden,Paperinik e la rivincita sulla neve,Italien,27
5037,I TL 2493-1,Kampf um die Auskunft,Wirtschaftskampf,Zio Paperone e il risponditore telefonico,Italien,28
5038,I TL 2508-6,Die Ruhe selbst,Gagstory,Paperino e l'arte della pazienza,Italien,30
5039,I TL 2508-3,Hauptsache gemütlich!,Gagstory,I Bassotti e il furto involontario,Italien,14
5040,I TL 2482-6,Wer die Wahl hat...,Düsentrieb´sche Erfindungen,Paperino e le possibilitÃ  alternative,Italien,26
5041,D 2003-109,In tierischer Mission,Abenteuer,Donald Duck Making Waves,Dänemark,30
5042,D 99172,Voll im Video-Wahn,Wild West,"Donald Duck Wha's Happ'nin', Dood?",Dänemark,40
5043,I TL 2512-1,Gewagter Tausch,Gagstory,"Zio Paperone, Nonna Papera e lo scambio... alla pari?",Italien,24
5044,I TL 2495-5,Ein Professor auf Abwegen,Kriminalgeschichte,Il professor Pippo e la fisica troppistica,Italien,30
5045,I TL 2494-2,Dussels U-Bahn-Bau,Gagstory,Paperoga e l'ultimo metro,Italien,18
5046,I TL 2507-2,Eine Frage der Zeit,Düsentrieb´sche Erfindungen,Paperino e le tessere del tempo,Italien,24
5047,I TL 2488-2,Der Antitempolux 4000,Gagstory,Paperino e la strada senza uscita,Italien,26
5048,I PK98-1,Die Rückkehr des Rächers,Superhelden,Paperinik e il ritorno di... Fiamma,Italien,18
5049,I TL 2506-2,Versierte Küchenprofis,Gagstory,Paperino e Paperoga cuochi a domicilio,Italien,23
5050,I TL 2506-6,Haustausch mit Außerirdischen,Science-Fiction,Paperino e lo scambio-casa vacanziero,Italien,21
5051,I TL 2512-5,Kampf um die Insel,Dagobert in Not,Paperino e l'isola nÂ° 1,Italien,26
5052,I TL 2353-1,Das Neujahrsspiel,"Interaktiv,Dagobert in Not",Zio Paperone e l'incredibile avventura di capodanno,Italien,43
5053,D 2003-091,Spione unter sich!,Kriminalgeschichte,Donald Duck Bugged Duck,Dänemark,30
5054,I PM288-1,Eine knifflige Aktion,Gagstory,Le GM e il quiz per la salvezza,Italien,22
5055,I TL 2515-5,Der Gesang der Sirenen,"Schatzsuche,Abenteuer","Zio Paperone, il ghiaccio azzurro e il canto delle sirene",Italien,26
5056,D 2001-141,Die Spur des Purpurnen Rächers,Zeitreisen,Mickey Mouse The Scarlet Forget-Me-Not,Dänemark,40
5057,I TL 2333-4,Ein triumphaler Erfolg,Wirtschaftskampf,Zio Paperone e il ritratto monumentale,Italien,7
5058,I PK121-1,Invasion der Superhelden,Superhelden,Paperinik e l'invasione mascherata,Italien,25
5059,I TL 2517-4,Ein erfolgreicher Hochstapler,Gagstory,Paperoga in,Italien,20
5060,I TL135-A,Amundsens Talisman,Abenteuer,Paperino e l'amuleto di Amùndsen,Italien,33
5061,I TL 2458-4,Des Ruhmes Last...,Gagstory,Paperino & Paperoga... saranno famosi,Italien,15
5062,I TL 2514-6,Der frische Wind des Abenteuers,Abenteuer,Zio Paperone e il nuovo antico febbrone,Italien,22
5063,D 2000-193,Die Stimmgabel des Pharaos,Kriminalgeschichte,Donald Duck The Fork Of The Pharaohs,Dänemark,50
5064,I TL 2526-1,Stromausfall in Entenhausen,Kriminalgeschichte,Black out a Topolinia,Italien,24
5065,D 2003-170,Geisterlehrer,Science-Fiction,Donald Duck Goosebusters,Dänemark,30
5066,I TL 2516-5,Wirrwarr zu Valentin,Gagstory,Zio Paperone e l'inghippo di San Valentino,Italien,20
5067,I TL 2516-6,Das Wasser der Leichtigkeit,Schatzsuche,Paperino & Battista e l'acqua levitante,Italien,29
5068,I PK36-2,Unfehlbare Horoskope,Superhelden,Paperinik e gli infallibili oroscopi,Italien,38
5069,I TL 2454-6,Rasende Roller,Wirtschaftskampf,Paperino e il rivoluzionario gingillo,Italien,25
5070,I TL 2508-1,Rätsel um die Schneekugel,Kriminalgeschichte,Topolino e il mistero di Pupazzo di neve,Italien,34
5071,I TL 2502-5,Das Symbol der Sparsamkeit,Gagstory,Zio Paperone e il nuovo deposito,Italien,20
5072,D 2002-044,Der Urzeit-Held,Gagstory,Donald Duck One Million Years BD,Dänemark,30
5073,D 2003-166,Walkampf,Wirtschaftskampf,Uncle Scrooge Whale For Hire,Dänemark,35
5074,I TL 2533-2,Design oder nicht sein,Gagstory,Paperino genio del design,Italien,23
5075,D 2003-319,Der dämonische Doktor,Kriminalgeschichte,Mickey Mouse Blotman Returns,Dänemark,39
5076,I TL 2468-4,Gescheitert auf hohem Niveau,"Dagobert in Not,Gagstory",Nonno Bassotto e i furti... moderni,Italien,11
5077,I PM276-1,Willi Wirbels Schatz,Gagstory,Sgrizzo e il giorno di gloria,Italien,24
5078,I TL 2529-7,Ein Pakt auf Zeit,"Dagobert in Not,Mystery",Zio Paperone e l'intruglio con l'imbroglio,Italien,26
5079,I TL 2522-03,Die Testwäsche,Einseiter,Il suggerimento,Italien,1
5080,I PK123-1,Flucht in die Zukunft,Superhelden,Paperinik e la new generation,Italien,25
5081,I TL 2517-3,Skulpturen der Freundschaft,Nachbarschaftsstreit,Paperino & la sfida artistica,Italien,16
5082,I TL 2488-6,Missbrauchte Memoiren,"Wirtschaftskampf,Dagobert in Not",Zio Paperone e l'autobiografia su commissione,Italien,20
5083,D 2004-008,"Ohne Zittern, Zaudern und Zagen",Abenteuer,Donald Duck Fearless Funk,Dänemark,30
5084,D 99031,Gefangen in der Wüste,Abenteuer,Donald Duck Slaves Of The Sun,Dänemark,35
5085,I TL 2350-4,Aufwach-Stress in Entenhausen,Gagstory,Paperino e la sveglia cangiante,Italien,12
5086,D 2003-152,Von Feinden umringt...,Kriminalgeschichte,Mickey Mouse Quadruple Threat,Dänemark,31
5087,I TL 2520-3,Der Mond im Brunnen,Gagstory,"Paperino, Gastone e la luna nel pozzo",Italien,18
5088,I TL 2487-1,Mission Medusa,Abenteuer,"Paperino, Paperoga e la missione medusa",Italien,30
5089,I PK 29-3,Entenhausener Unterwelt-Spiele,Superhelden,Paperinik e il palio di Paperopoli,Italien,37
5090,I TL 2510-6,Zwei Herzen und ein Sender,Gagstory,"Paperone, Brigitta e l'attacco al cuore del deposito",Italien,20
5091,I TL 2365-03,Hilfe vom Fachmann,Einseiter,Il problema,Italien,1
5092,I TL 2520-1,Die Schlappe mit dem Schlappen,Dagobert in Not,Zio Paperone e la meravigliosa vecchia ciabatta,Italien,31
5093,D 2002-210,Zampata Dons Rückkehr,"Abenteuer,Wild West",Donald Duck The Return Of Zampata Duck,Dänemark,35
5094,D 2003-223,Ein tatkräftiger Träumer,Gagstory,Donald Duck Super-Sonic Don,Dänemark,35
5095,I TL 2548-3,Kraftfutter für Supergoof,Superhelden,Superpippo e le arachidi magnum,Italien,12
5096,I TL 2516-3,Pirat Dotterbarts Schatz,"Schatzsuche,Abenteuer",I Bassotti e l'ultimo pirata,Italien,18
5097,D 2003-242,Der Dämon des Unheils,"Kriminalgeschichte,Mystery",Mickey Mouse Nastee Business,Dänemark,30
5098,I TL 2519-01,Ein skurriler Schiri,Einseiter,L'arbitro,Italien,1
5099,I TL 2529-2,Das Ungeheuer vom Wunschensee,"Mystery,Gagstory",Paperino e il mostro del lago,Italien,20
5100,I TL948-AP,Die Pyramide des Cheopsele,Superhelden,Paperinik e l'oltraggioso sospetto,Italien,61
5101,I TL 2528-4,Mit der Kraft der Kristalle,Gagstory,Paperino & Paperoga e i cristalli energetici,Italien,20
5102,I TL 2486-5,Bodenständig statt flatterhaft,"Düsentrieb´sche Erfindungen,Dagobert in Not",Zio Paperone e il progetto D. D.,Italien,18
5103,D 2000-086,Der ungeahnte Urahne,"Wild West,Gagstory","Donald Duck Chateau, Sweet Chateau",Dänemark,35
5104,D 2004-229,Die Weltraumritter,Film Parodie,May The Farce Be With You,Dänemark,40
5105,I TL 2523-2,Jagd nach dem Talerschein,Wirtschaftskampf,Zio Paperone e l'espediente della moneta corrente,Italien,18
5106,I TL 2524-7,Im Schnäppchen-Fieber,Gagstory,Paperino e l'occasione imperdibile,Italien,20
5107,I TL 2530-2,Der Chef der Herzen,Gagstory,Zio Paperone e la giornata della segretaria,Italien,20
5108,D E 2002-001,Spurlos verschwunden!,Gagstory,,,30
5109,I PK120-1,Aufdringliche Helfer,Superhelden,Paperinik in,Italien,18
5110,I TL 2522-7,Tumult um eine Taube,Gagstory,Paperino e la promessa mancata,Italien,26
5111,I TL 2530-6,Eine zauberhafte Party,"Dagobert in Not,Mystery",Amelia e il party magico,Italien,25
5112,I TL 2519-4,Der Anti-Alarmomat 99,"Dagobert in Not,Düsentrieb´sche Erfindungen,Gagstory",Zio Paperone e il pre-ladron 99,Italien,25
5113,D 2004-125,Die dolle Donna,Gagstory,Donald Duck Gender Blender,Dänemark,28
5114,D 2003-288,Verschluckt!,Düsentrieb´sche Erfindungen,Donald Duck Inside Donald Duck,Dänemark,29
5115,D 2003-083,Eine Welt ohne Bücher,"Science-Fiction,Literarische Parodie",Mickey Mouse Blissful Ignorance,Dänemark,25
5116,I TL 2486-4,Der rabiate Roboschrank,Gagstory,Paperino e l'armadio tuttofare,Italien,16
5117,I TL 2518-1,Der größte Schatz von allen,"Schatzsuche,Abenteuer",Zio Paperone e il tesoro economico,Italien,30
5118,I TL 2513-7,Auf der Insel des Doktor Wo,Superhelden,Paperinik e i magnifici 6,Italien,30
5119,I TL 2527-3,Ein fast perfekter Parkautomat,Gagstory,Paperoga bigliettaio (quasi) automatico,Italien,12
5120,I TL 2528-2,Voll unter Strom...,Wirtschaftskampf,Paperino e la bolletta della disdetta,Italien,20
5121,D 2003-023,Viel zu viele Helfer,Düsentrieb´sche Erfindungen,Gyro Gearloose Bulb Like Me,Dänemark,27
5122,I TL 2414-1,Kampf dem Diamanten-König,Abenteuer,Una marmellata di diamanti,Italien,27
5123,I TL 2504-1,"Sie suchen, wir finden",Wirtschaftskampf,P.P.S. Paperopoli Personal Shopper,Italien,34
5124,D/D 2003-017,Das Vermächtnis,Superhelden,The Legacy,Dänemark,48
5125,I TL 2537-7,Ferien mit Folgen,Gagstory,Paperino e le vacanze a catena,Italien,22
5126,D 2000-210,Im Abzemon-Fieber,Kriminalgeschichte,Mickey Mouse The Fnord Fever,Dänemark,35
5127,I TL 2538-6,Ein geheimnisvoller Autor,Film Parodie,Paperoga e lo scrittore fantasma,Italien,22
5128,I TL 2536-1,Der verwandelte Elfmeter,Sport,Paperino e il rigore decisivo,Italien,30
5129,I TL 2538-7,Inselrundfahrt,Dagobert in Not,Zio Paperone e la trappola in alto mare,Italien,26
5130,I TL 2505-2,Wettstreit der Superbusse,Wirtschaftskampf,Paperino e la sfida all'ultimo bus,Italien,15
5131,I TL 2523-7,Das Talent des Jahres,Wirtschaftskampf,Brigitta e la svolta di successo,Italien,25
5132,I TL 2531-1,Ersatzchampion,Dagobert in Not,Paperino campione catodico,Italien,27
5133,D 2004-074,Drachenritter Donald,Fantasy,Donald Duck Dragonrider Donald,Dänemark,36
5134,I TL608-B,Klub der Milliardäre,Wirtschaftskampf,Zio Paperone e il bisbilione,Italien,30
5135,D 2003-101,Das Geheimnis von Venedig,Kriminalgeschichte,Mickey Mouse Leonardo's Lost Treasure,Dänemark,35
5136,I TL 2527-2,Stille zu verkaufen,Gagstory,Paperino e la baita di Vallecalma,Italien,23
5137,I PK40-2,Nächtliche Tagträume,Superhelden,Paperinik e il sogno a occhi aperti,Italien,18
5138,I TL 2542-7,Eine kuriose Kreuzfahrt,Gagstory,Paperino & Paperoga tuttofare da crociera,Italien,28
5139,I TL 2541-6,Der geklaute Plan,Dagobert in Not,I Bassotti & la vacanza inopportuna,Italien,25
5140,I TL 2540-1,Die Speck-weg-Diät,Gagstory,Paperino e lo squassante programma dimagrante,Italien,25
5141,D 2003-161,Der faule Pflanzen-Franz,Gagstory,Gyro Gearloose The Laziest Plant In Duckburg,Dänemark,30
5142,D 2004-027,Gefangen im Spukschloss,"Mystery,Gagstory",Donald Duck Spook And Quackers,Dänemark,37
5143,I TL 2538-1,Die Wohlfühl-Farm,"Wirtschaftskampf,Science-Fiction,Gagstory",Nella nuova fattoria,Italien,26
5144,I TL 2534-2,Ein perfekter Assistent,Gagstory,Edi sostituto inventore,Italien,18
5145,D 2004-291,Der beste Hund der Welt,Kriminalgeschichte,Pluto The Once And Future Pluto,Dänemark,32
5146,I TL 2543-7,Glückspilz im Pech,Gagstory,Paperino e l'ospite s...fortunato,Italien,24
5147,I TL 2535-2,Pakt mit einer Hexe,"Dagobert in Not,Mystery",Amelia e la collaborazione disastrosa,Italien,17
5148,I TL 2504-5,Die Leiden eines Feinschmeckers,Gagstory,Paperino gastronomo super... pignolo,Italien,21
5149,I TL 2525-1,Aufreibende Fehlersuche,"Gagstory,Wirtschaftskampf",Zio Paperone e l'enciclopedia a prova d'errore,Italien,30
5150,I PK33-1,Der schlimmste Feind,"Interaktiv,Superhelden",Paperinik e il nemico numero uno,Italien,45
5151,D 2004-030,Träume werden wahr,Gagstory,Uncle Scrooge Dreams and Schemes,Dänemark,38
5152,I TL 2548-1,Gemüse für den Nordpol,Abenteuer,"Paperino, Pico e il favoloso termoghiaccio",Italien,28
5153,D 2005-016,Ein Fall für Detektiv Duck: Die verschwundene Statue,"Interaktiv,Kriminalgeschichte",Donald Duck Private Eye,Dänemark,28
5154,I TL 2532-5,Wiederbeschaffungen aller Art,Gagstory,Paperino Gastone e l'agenzia di recupero,Italien,12
5155,D 2004-054,Eine Pyramide mit Tiefgang,Historisches Thema,Mickey Mouse The Mysterious Pyramid,Dänemark,35
5156,,Ein Fall für Detektiv Duck: 2. Teil,,,,0
5157,I TL 2534-3,Guter Schlaf für alle,Gagstory,Paperino & il relax professionale,Italien,16
5158,,Ein Fall für Detektiv Duck: 3. Teil,,,,0
5159,IS PK39-1,Eine hartnäckige Verlobte,Superhelden,,,49
5160,I TL 2524-01,Kindertarif,Einseiter,MetÃ  prezzo,Italien,1
5161,I TL 2521-6,Sonntagsausflug wider Willen,Gagstory,I Bassotti e la giornata ecologica,Italien,21
5162,,Ein Fall für Detektiv Duck: 4. Teil,,,,0
5163,I TL 2518-4,Eher Schein als Sein,Gagstory,Paperino e la vittoria apparente,Italien,20
5164,I TL 2540-7,Schummler unter sich,Wirtschaftskampf,Zio Paperone e il voto conteso,Italien,30
5165,D 2004-094,Durchs wilde Auristan,Abenteuer,Donald Duck As Good As Old,Dänemark,35
5166,I TL 2552-5,Die Ganovenschule,Gagstory,Saranno Bassotti,Italien,15
5167,I TL 2523-1,Das Geheimnis des schwarzen Wals,"Kriminalgeschichte,Abenteuer",Topolino e il segreto della Balena Nera,Italien,36
5168,I TL 2552-7,Meister des Einparkens,Gagstory,Paperino e l'arte del posteggio,Italien,22
5169,I TL 2547-2,Die Milliardeninsel,Wirtschaftskampf,Zio Paperone e l'isola dei granosi,Italien,25
5170,I TL 2534-4,Schritt für Schritt...,Gagstory,Pippo alla ricerca dell'auto perduta,Italien,5
5171,I PK 28-2,Phantomias gegen Leo Listig,Superhelden,Paperinik contro Ladrik,Italien,60
5172,I TL 2557-2,Ein ständiges Auf und Ab,"Düsentrieb´sche Erfindungen,Gagstory",Archimede e il problema della risalita,Italien,20
5173,I TL 2468-02,Vergeblicher Liebesdienst,Einseiter,Pittore per amore,Italien,1
5174,D 2002-129,Gernot Gebgerns Erbe,Gagstory,Donald Duck Rags To Riches,Dänemark,31
5175,D 2004-226,Rache ist süß,Nachbarschaftsstreit,Donald Duck Otherwise Known As Crimecrusher The Great,Dänemark,28
5176,I TL 2565-2,Der hüpfende Geldspeicher,Dagobert in Not,Zio Paperone e il deposito a molle,Italien,25
5177,D 2004-063,Allein unter Piraten,Kriminalgeschichte,Mickey Mouse Pluto And The Pirates,Dänemark,34
5178,I TL 2526-02,Einer ist immer der Dumme,Einseiter,Il ritardatario,Italien,1
5179,I TL 2519-5,Die Quelle der Umkehr,"Abenteuer,Gagstory","Paperino, Gastone e la fonte contraria",Italien,25
5180,I PK46-3,Superschurke mit einem Schlag,Superhelden,Paperinik senza memoria,Italien,30
5181,I TL 2555-6,Hexenwahn im Hochgebirge,"Gagstory,Dagobert in Not",Amelia e lo stress da Numero 1,Italien,18
5182,I TL 2564-1,"Agentur ""Herz & Hand""",Gagstory,Il gioco delle coppie,Italien,34
5183,I TL 2503-3,Eisige Happen,Nachbarschaftsstreit,Paperoga venditore sottozero,Italien,23
5184,I AT223-A,Spaß im Schnee,Gagstory,Paperino e la gita sulla neve,Italien,32
5185,D 2003-176,Unbesiegbar wie die Römer,"Gagstory,Antike",Andold Wild Duck Tax Problems,Dänemark,34
5186,I TL 2565-1,Der Tempel des Xamoc,Abenteuer,Topolino e il dono di Xamoc,Italien,35
5187,I TL 2562-4,Schatz ohne Wert,Abenteuer,Paperino e il tesoro senza valore,Italien,22
5188,I TL 2550-2,Gleichstand ist Stillstand,Wirtschaftskampf,Zio Paperone e l'affare da prendere al volo,Italien,20
5189,I TL 2559-7,Ein zartes Blümchen,Superhelden,Paperinik e Ciclone,Italien,26
5190,I TL 2553-4,Alles per Knopfdruck,Düsentrieb´sche Erfindungen,Archimede & le telecomoditÃ ,Italien,14
5191,I TL 2554-6,Das Geheimnis der Goldonia,Schatzsuche,Zio Paperone e il segreto del Marcantonius,Italien,28
5192,I TL 2528-7,Kontrolle muss sein,Superhelden,Paperinik e il normale controllo,Italien,22
5193,I TL 2558-2,Ein perfekter Ersatz,Dagobert in Not,Paperino conferenziere di riserva,Italien,25
5194,I TL 2563-2,Blackout im Eismeer,Abenteuer,Zio Paperone e l'odissea fredda,Italien,28
5195,I TL 2525-5,"Trautes Heim, nicht allein...",Mystery,Amelia e il rifugio inabitabile,Italien,16
5196,D 2003-102,Wo ist Donald Duck?,Abenteuer,Donald Duck The Vagabond King,Dänemark,30
5197,D 2005-179,Spione wie wir,Kriminalgeschichte,Spies Like Them,Dänemark,30
5198,I TL 2572-1,Verdiente Strafe,Dagobert in Not,Zio Paperone e la fama meritata,Italien,30
5199,I TL 2549-7,Der geheime Garten,Abenteuer,Indiana Pipps e la viola del pensiero,Italien,28
5200,D 2002-003,Wer einmal lügt...,Science-Fiction,Donald Duck The Phony,Dänemark,34
5201,I TL 2541-4,Anstrengende Gastfreundschaft,Düsentrieb´sche Erfindungen,Archimede e l'ospitalitÃ  faticosa,Italien,15
5202,I TL 2551-1,Eine zauberhafte Sekretärin,"Dagobert in Not,Wirtschaftskampf",Paperino paperotto e l'inquilino clandestino,Italien,29
5203,I TL 2571-1,Durchschlagender Erfolg,Gagstory,Paperino & Paperica in giallo in onda,Italien,36
5204,D 2003-291,Schatten der Vergangenheit,Superhelden,Duck Avenger Hot Chemistry,Dänemark,48
5205,D 2003-325,Machen Kleider glücklich?,Düsentrieb´sche Erfindungen,Donald Duck Jean Therapy,Dänemark,25
5206,D 2002-251,Spuk in Stampede City,"Wild West,Fantasy",Mickey Mouse Ghost Riders In The Sky,Dänemark,30
5207,I TL 2446-5,Das Geisterhaus,Fantasy,Zio Paperone e la vecchia casa,Italien,25
5208,I PK 47-1,Doppelt gedoubelt,Superhelden,Paperinik senza Paperinik,Italien,34
5209,I TL 2558-3,Paket aus Persien,Gagstory,I Bassotti e il tappeto inarrestabile,Italien,12
5210,I TL 2577-2,Ein verkannter Künstler,Gagstory,Paperino e lo scultore innovatore,Italien,24
5211,I TL 2576-6,Der Fuchs von Malaysia,Abenteuer,Zio Paperone e la volpe della Malesia,Italien,27
5212,I TL 2584-01,Angeschmiert!,Einseiter,Imprevisti,Italien,1
5213,I TL 2576-7,Gefährliche Hilfe,Dagobert in Not,Amelia e il viaggio fuori programma,Italien,26
5214,D 2004-002,Ein blaublütiger Rivale,Romanze,Donald Duck The Butler Did It,Dänemark,19
5215,I TL 2584-7,Die gestrandete Galeone,"Abenteuer,Schatzsuche",Zio Paperone e la nave nel bosco,Italien,27
5216,D 2004-223,Skandal in Entenhausen,Gagstory,Donald Duck The Twin Town,Dänemark,38
5217,I TL 2535-1,Der sagenhafte Superjux,Kriminalgeschichte,Topolino e il magnifico Doppioscherzo,Italien,36
5218,I TL 2555-2,Gefräßige Energiespender,Gagstory,Zio Paperone e le bollette gastronomiche,Italien,21
5219,I TL 2535-5,Um Lichtjahre voraus,"Gagstory,Science-Fiction",Archimede e l'invenzione del secolo,Italien,8
5220,IS PK 59-1,Der durchgeknallte Doppelgänger,Superhelden,,,57
5221,I TL 2563-5,Merkwürdige Mieter,Gagstory,Paperino e l'inquilina sospetta,Italien,19
5222,I TL 2544-7,Wettlauf um die Insel,"Schatzsuche,Dagobert in Not",Zio Paperone e l'isola che non c'era,Italien,21
5223,D 99204,Mit dem Kopf durch die Wand,"Gagstory,Abenteuer",Donald Duck Only Ducks Can,Dänemark,50
5224,D 2005-108,Der Zauberer aus dem Sumpf,"Dagobert in Not,Abenteuer",Donald Duck Sorcerer Of The Swamp,Dänemark,39
5225,D 2000-147,Im Garten der Witwe Dämonika,Fantasy,Mickey Mouse The Lawn Of Doctor Demonica,Dänemark,35
5226,I TL 2565-3,Anstrengender Geburtstag,Gagstory,Archimede e il compleanno faticoso,Italien,14
5227,I TL 2569-6,Ein geruhsamer Job,Abenteuer,Paperino e la panca millenaria,Italien,23
5228,I PK 51-2,Superheld an der Leine,Superhelden,Paperinik e il cucciolo inseparabile,Italien,28
5229,I TL 2546-6,In die Wüste geschickt,Superhelden,Zio Paperone e l'aiutante mascherato,Italien,24
5230,I TL 2520-6,Magier der Millionen,"Wirtschaftskampf,Gagstory",Paperoga e la sfida finanziaria,Italien,22
5231,I TL 2576-1,Alles für die Fische,Nachbarschaftsstreit,Paperino e l'acquario straordinario,Italien,18
5232,I TL 2574-2,Ein wertvoller Freund,Dagobert in Not,Zio Paperone e l'amico a quattro zampe,Italien,20
5233,D 2004-028,Das geraubte Glück,Romanze,Gladstone Gander Lazy Luck,Dänemark,27
5234,D 2005-187,Volltreffer!,"Sport,Science-Fiction",Donald Duck The World's Cup,Dänemark,40
5235,I TL 2395-6,Ein elektronischer Ermittler,Kriminalgeschichte,Topolino e il robodetective,Italien,36
5236,D 2004-148,In die Enge getrieben,Superhelden,Duck Avenger The Beak Behind The Mask,Dänemark,27
5237,I TL 2581-1,Die Stadt in den Wolken,Düsentrieb´sche Erfindungen,Archimede e la festa tra le nuvole,Italien,24
5238,I TL 2549-4,Völlig falsch gedacht,Gagstory,Paperino e la ristrutturazione improponibile,Italien,12
5239,I TL 2400-1,Das Amulett der Trolle,Schatzsuche,Amelia e i cerchi dei Droll,Italien,30
5240,I TL 2538-4,Super Personal,Superhelden,Lusky & Battista eroi sempre in pista,Italien,22
5241,I TL 2581-7,Schleudersitz zum Erfolg,Düsentrieb´sche Erfindungen,Paperino e la macchina del successo,Italien,25
5242,D 2003-126,Die Geldfälscher vom Ahornwald,"Gagstory,Kriminalgeschichte",Donald Duck Money From The Maple Forest,Dänemark,34
5243,D 2006-001,Reif für die Insel (Rahmengeschichte),Rahmengeschichte,Paradise Bound,Dänemark,11
5244,D 2004-339,"Kleine Sorgen, große Sorgen...","Abenteuer,Mystery",Uncle Scrooge Shrink To Fit,Dänemark,30
5245,D 2004-257,Das geheime Tal der Elefanten,Abenteuer,Mickey Mouse Baby Elephant Walk,Dänemark,33
5246,I TL 2600-1,Preis der Sparsamkeit,Gagstory,Paperino e la risparmite da contatto,Italien,24
5247,I TL 2539-1,Fiese Brüder,"Wirtschaftskampf,Gagstory",Rockerduck e i suoi fratelli,Italien,30
5248,I PK 49-3,Der glückliche Zeuge,Superhelden,Paperinik e il testimone scomodo,Italien,34
